date,air_pressure_DAYMAX,air_temp_DAYMAX,avg_wind_speed_DAYMAX,max_wind_speed_DAYMAX,relative_humidity_DAYMAX,air_pressure_DAYMIN,air_temp_DAYMIN,avg_wind_speed_DAYMIN,max_wind_speed_DAYMIN,rain_accumulation_DAYMIN,rain_duration_DAYMIN,relative_humidity_DAYMIN,air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,air_pressure_3pm,air_temp_3pm,avg_wind_direction_3pm,avg_wind_speed_3pm,max_wind_direction_3pm,max_wind_speed_3pm,relative_humidity_3pm
2012-07-16,916.4,66.92,8.8,10.2,85.4,914.4,53.42,0.1,0.2,543.64,12420.0,37.7,915.7000000000069,57.88400000000502,179.6,1.089999999999907,200.19999999999987,1.41000000000004,0.0,0.0,71.0499999999999,916.1100000000066,65.13800000000502,205.8,6.1999999999999105,215.59999999999985,7.040000000000042,54.97999999999988
2012-07-17,917.9,69.44,7.6,9.0,90.0,915.0,49.64,0.1,0.2,543.64,12420.0,42.8,916.9800000000062,56.08400000000476,184.0,2.169999999999912,194.59999999999985,2.480000000000033,0.0,0.0,73.22999999999988,917.2200000000066,67.60400000000477,215.0,4.809999999999913,224.59999999999985,5.720000000000033,52.3599999999998
2012-07-18,918.1,80.6,4.5,6.4,57.7,915.6,64.94,0.1,0.2,543.64,12420.0,18.7,917.430000000006,77.10800000000461,33.0,0.7399999999999116,64.79999999999987,1.0800000000000323,0.0,0.0,30.109999999999776,917.6600000000068,75.11000000000459,263.0,1.9299999999999127,289.79999999999984,2.700000000000031,31.059999999999768
2012-07-19,918.5,82.04,9.0,11.0,42.7,915.8,69.98,0.0,0.1,543.64,12420.0,17.9,918.0000000000061,75.74000000000457,181.7,2.2099999999999165,193.39999999999986,2.7500000000000377,0.0,0.0,28.379999999999836,917.7000000000068,77.64800000000453,210.5,5.109999999999912,220.79999999999987,6.070000000000033,38.39999999999982
2012-07-20,919.3,82.04,6.1,8.0,49.2,917.1,71.24,0.1,0.2,543.64,12420.0,23.3,919.1200000000066,79.3400000000045,167.2,0.6699999999999136,168.79999999999987,0.9500000000000373,0.0,0.0,35.08999999999983,918.2000000000069,80.04200000000455,220.4,3.6799999999999136,233.29999999999987,4.420000000000037,30.859999999999825
2012-07-21,918.0,81.5,5.9,6.4,55.0,915.6,70.7,0.1,0.2,543.64,12420.0,20.2,917.7300000000065,76.13600000000444,85.9,1.9199999999999062,42.79999999999986,2.6600000000000343,0.0,0.0,38.5199999999998,916.6000000000065,78.65600000000444,228.4,2.0099999999999048,248.79999999999987,2.640000000000035,46.07999999999983
2012-07-22,917.9,81.5,6.3,7.4,56.1,915.3,68.18,0.1,0.2,543.64,12420.0,20.5,917.0600000000064,79.17800000000449,218.8,0.6699999999999059,215.69999999999987,0.9900000000000393,0.0,0.0,34.29999999999979,916.6200000000066,74.35400000000442,210.3,2.469999999999909,223.99999999999986,3.0000000000000386,51.64999999999988
2012-07-23,917.9,82.4,6.9,7.4,60.1,916.5,70.16,0.1,0.1,543.64,12420.0,17.0,917.4000000000058,75.1280000000045,174.1,0.9399999999999091,203.99999999999986,1.360000000000043,0.0,0.0,46.509999999999735,917.6700000000068,74.69600000000445,219.2,3.2099999999999094,233.39999999999986,3.7900000000000427,45.459999999999766
2012-07-24,918.6,78.98,6.1,7.0,57.2,916.6,66.92,0.1,0.2,543.64,12420.0,13.5,918.0800000000065,73.70600000000438,169.0,1.2899999999999108,191.99999999999986,1.7100000000000424,0.0,0.0,31.499999999999808,917.8000000000051,74.22800000000434,214.6,3.339999999999911,225.19999999999987,3.9900000000000424,46.079999999999785
2012-07-25,918.6,77.9,5.7,8.1,60.6,916.6,66.2,0.1,0.1,543.64,12420.0,4.9,918.3500000000053,75.92000000000421,126.3,0.7199999999999118,168.99999999999986,1.150000000000044,0.0,0.0,16.2199999999998,917.8000000000051,75.81200000000425,202.1,4.049999999999912,212.99999999999986,4.740000000000044,42.52999999999979
2012-07-26,918.1,78.98,5.6,6.4,58.0,916.1,65.12,0.1,0.1,543.64,12420.0,6.0,918.0000000000058,71.31200000000422,156.9,1.3199999999999141,183.89999999999986,1.8600000000000416,0.0,0.0,35.16999999999983,917.4400000000056,75.79400000000422,208.4,3.149999999999919,222.59999999999985,4.000000000000039,40.98999999999985
2012-07-27,918.6,76.64,6.6,7.2,56.6,916.2,64.58,0.0,0.1,543.64,12420.0,5.2,917.9000000000054,74.04800000000414,86.7,1.0999999999999206,112.19999999999986,1.4300000000000386,0.0,0.0,15.989999999999796,917.7000000000065,73.2920000000041,210.5,3.7599999999999207,221.59999999999985,4.630000000000037,44.37999999999981
2012-07-28,918.5,80.06,5.5,7.4,45.4,916.5,65.3,0.2,0.3,543.64,12420.0,10.0,917.8300000000052,73.0400000000041,145.4,1.2599999999999165,38.29999999999986,1.8600000000000367,0.0,0.0,25.39999999999987,918.0200000000059,79.23200000000418,259.1,1.6999999999999147,275.4999999999999,2.5700000000000336,19.199999999999875
2012-07-29,918.1,80.78,6.7,7.3,54.0,916.0,68.0,0.0,0.1,543.64,12420.0,8.7,917.8100000000052,73.7600000000044,213.4,0.7199999999999158,239.69999999999987,0.9600000000000314,0.0,0.0,30.66999999999993,916.7100000000064,75.66800000000448,202.8,3.7099999999999156,212.89999999999986,4.300000000000031,41.24999999999993
2012-07-30,918.0,82.4,8.0,9.1,60.8,916.1,68.0,0.1,0.2,543.64,12420.0,13.5,917.3300000000052,79.80800000000465,198.9,0.8899999999999174,225.79999999999987,1.2400000000000315,0.0,0.0,28.399999999999988,917.4000000000054,72.93200000000475,184.0,3.7199999999999163,199.59999999999985,4.490000000000029,53.56999999999998
2012-07-31,919.6,76.64,7.6,8.7,64.8,916.8,69.26,0.1,0.2,543.64,12420.0,14.0,918.6000000000062,72.82400000000482,186.2,2.819999999999914,191.79999999999987,3.1300000000000283,0.0,0.0,22.500000000000043,918.7200000000063,75.14600000000478,200.6,5.409999999999913,208.19999999999987,6.240000000000029,51.10000000000011
2012-08-01,920.5,79.7,6.7,7.8,54.1,918.0,68.36,0.1,0.2,543.64,12420.0,3.3,920.1300000000062,73.29200000000472,193.6,1.8399999999999141,211.29999999999987,2.2200000000000273,0.0,0.0,33.5200000000002,919.2800000000054,76.1720000000048,209.3,4.2699999999999125,223.79999999999987,5.240000000000025,38.12000000000018
2012-08-02,918.5,75.92,6.9,8.3,58.5,915.5,68.36,0.1,0.2,543.64,12420.0,5.8,918.4700000000063,72.33800000000488,167.2,1.6199999999999162,195.19999999999987,2.1000000000000245,0.0,0.0,49.50000000000016,917.1100000000067,74.71400000000486,208.2,4.639999999999915,218.99999999999986,5.240000000000024,45.820000000000235
2012-08-03,915.9,74.12,6.8,7.4,74.4,913.1,61.88,0.1,0.1,543.64,12420.0,28.9,915.6000000000067,70.28600000000483,121.7,0.7899999999999179,165.29999999999987,1.130000000000019,0.0,0.0,52.36000000000031,914.5000000000064,69.49400000000482,216.8,4.4999999999999165,230.39999999999986,5.310000000000018,56.31000000000029
2012-08-04,916.7,77.18,6.1,7.3,78.3,913.5,59.18,0.0,0.1,543.64,12420.0,16.9,915.3500000000058,62.04200000000467,166.5,1.1499999999999215,190.29999999999987,1.4700000000000126,0.0,0.0,72.0800000000003,915.5700000000066,72.01400000000459,211.2,4.43999999999992,220.19999999999987,5.270000000000015,53.620000000000275
2012-08-05,919.0,90.14,4.0,4.5,60.7,916.0,68.54,0.1,0.1,543.64,12420.0,14.4,917.7900000000058,78.96200000000462,38.5,1.0499999999999237,70.39999999999986,1.3600000000000108,0.0,0.0,38.81000000000023,917.7800000000059,84.0380000000046,266.5,1.0599999999999237,275.89999999999986,1.7300000000000129,29.370000000000232
2012-08-06,919.6,93.56,5.1,5.9,41.6,917.5,80.06,0.1,0.2,543.64,12420.0,18.6,919.3500000000058,91.11200000000454,96.4,1.1299999999999188,96.29999999999987,1.5100000000000133,0.0,0.0,25.620000000000232,918.5200000000065,85.83800000000451,220.8,2.1599999999999184,244.19999999999987,2.81000000000001,35.69000000000024
2012-08-07,918.6,92.48,6.8,7.6,40.9,915.9,79.88,0.1,0.2,543.64,12420.0,15.0,918.2000000000071,89.20400000000464,225.5,0.5299999999999154,264.9999999999999,0.7900000000000107,0.0,0.0,26.570000000000295,917.3500000000058,84.21800000000465,303.4,1.1199999999999122,225.89999999999986,1.6000000000000074,29.36000000000029
2012-08-08,917.7,92.12,4.5,5.4,37.8,916.0,80.24,0.1,0.2,543.64,12420.0,11.1,917.400000000006,85.65800000000476,183.3,1.2699999999999125,200.39999999999986,1.5700000000000043,0.0,0.0,30.550000000000193,916.6100000000067,90.33800000000477,245.0,2.4899999999999114,237.79999999999987,3.3700000000000125,25.16000000000019
2012-08-09,917.3,91.58,5.7,6.7,43.0,914.1,80.42,0.1,0.3,543.64,12420.0,3.2,917.1600000000069,90.26600000000505,331.8,1.2599999999999123,249.89999999999986,1.9200000000000155,0.0,0.0,20.710000000000225,915.7600000000062,87.8000000000051,260.7,1.7899999999999099,288.6999999999999,2.6300000000000154,31.31000000000024
2012-08-10,915.2,91.94,8.2,9.1,45.5,911.9,78.98,0.1,0.2,543.64,12420.0,23.4,915.1000000000067,89.78000000000539,159.5,1.1799999999999058,189.19999999999987,1.680000000000018,0.0,0.0,30.270000000000277,912.8000000000056,87.40400000000545,207.3,4.589999999999906,214.89999999999986,5.100000000000021,34.53000000000028
2012-08-11,914.6,87.62,8.6,9.3,44.0,912.0,80.6,0.1,0.2,543.64,12420.0,31.3,913.7900000000058,82.65200000000551,186.4,1.399999999999905,197.99999999999986,1.7100000000000197,0.0,0.0,37.77000000000027,913.390000000006,84.68600000000546,205.6,6.749999999999905,215.59999999999985,7.450000000000022,40.93000000000028
2012-08-12,915.0,90.68,6.0,7.0,45.1,913.5,77.36,0.1,0.2,543.64,12420.0,32.9,914.9800000000063,84.36200000000544,178.4,0.6399999999999079,209.29999999999987,0.8800000000000203,0.0,0.0,37.64000000000027,914.4400000000062,89.25800000000541,221.8,1.8899999999999106,248.39999999999986,2.51000000000002,35.52000000000028
2012-08-13,915.3,89.6,6.4,8.2,44.1,913.5,80.96,0.1,0.1,543.64,12420.0,26.0,915.1500000000069,84.23600000000526,203.6,0.4999999999999133,212.59999999999985,0.8200000000000234,0.0,0.0,35.47000000000028,914.3000000000056,88.66400000000529,243.3,1.9599999999999125,273.09999999999985,2.7600000000000198,31.64000000000027
2012-08-14,915.2,87.62,6.3,7.0,44.3,912.9,76.28,0.0,0.1,543.64,12420.0,27.4,915.0000000000064,84.9920000000053,270.2,0.8899999999999129,292.29999999999984,1.1900000000000168,0.009999999999308784,60.0,31.950000000000284,914.1200000000068,86.03600000000525,210.6,3.2299999999999116,221.89999999999986,3.8000000000000176,37.71000000000027
2012-08-15,915.7,82.22,8.3,9.7,56.7,912.9,73.58,0.0,0.1,543.65,12500.0,33.4,914.900000000006,75.02000000000514,167.2,1.8699999999999097,180.69999999999987,2.410000000000017,0.0,20.0,38.720000000000276,914.790000000006,80.90600000000512,195.5,6.029999999999909,204.89999999999986,6.880000000000014,42.74000000000025
2012-08-16,917.2,88.7,6.0,6.9,49.7,914.5,77.9,0.1,0.2,543.65,12500.0,30.0,916.2500000000064,79.75400000000501,48.6,0.4799999999999085,99.79999999999987,0.7100000000000112,0.0,0.0,41.990000000000244,915.7900000000058,85.13600000000498,229.3,2.2299999999999085,249.69999999999987,2.9200000000000115,38.23000000000024
2012-08-17,917.7,85.28,10.5,11.0,56.5,915.5,76.1,0.1,0.2,543.66,12550.0,33.7,917.7000000000073,83.768000000005,124.6,1.0399999999999083,156.39999999999986,1.410000000000011,0.010000000000218279,50.0,44.22000000000023,916.6300000000068,80.09600000000496,204.1,5.829999999999908,212.59999999999985,6.650000000000013,48.380000000000265
2012-08-18,917.6,82.58,8.2,9.4,58.1,914.7,72.5,0.1,0.2,543.66,12550.0,33.4,917.3000000000059,75.11000000000487,192.1,1.7799999999999094,204.49999999999986,2.190000000000003,0.0,0.0,52.21000000000028,915.6900000000072,80.25800000000486,220.4,4.2999999999999075,232.19999999999987,5.2800000000000065,36.30000000000032
2012-08-19,916.2,82.58,6.8,8.7,57.8,914.1,71.42,0.1,0.1,543.66,12550.0,36.4,915.870000000006,76.55000000000467,224.5,0.9699999999999089,215.79999999999987,1.3000000000000085,0.0,0.0,38.72000000000019,914.830000000006,77.88200000000467,226.7,4.49999999999991,240.09999999999985,5.430000000000009,44.85000000000019
2012-08-20,916.7,81.86,8.7,9.6,66.9,914.8,69.8,0.1,0.1,543.66,12550.0,39.8,916.5000000000066,76.92800000000462,159.1,0.5799999999999128,206.19999999999987,0.8600000000000033,0.0,0.0,42.52000000000021,915.4700000000064,77.8820000000047,211.5,5.559999999999907,220.59999999999985,6.410000000000004,49.75000000000025
2012-08-21,916.8,76.82,9.3,10.2,76.5,914.8,65.66,0.0,0.1,543.66,12550.0,54.9,916.3200000000058,70.01600000000467,192.0,1.619999999999917,201.39999999999986,1.9500000000000006,0.0,0.0,66.79000000000018,915.3200000000061,72.89600000000466,210.5,5.769999999999916,219.89999999999986,6.739999999999997,63.500000000000185
2012-08-22,916.6,75.02,7.4,8.8,85.5,914.8,62.42,0.1,0.2,543.66,12550.0,58.4,915.9000000000062,69.13400000000478,115.2,0.8899999999999133,110.29999999999987,1.2399999999999936,0.0,20.0,71.7300000000002,915.6200000000069,70.98800000000469,217.5,4.689999999999914,233.19999999999987,5.609999999999995,65.87000000000019
2012-08-23,916.8,75.38,6.2,7.2,87.2,914.7,61.88,0.0,0.1,543.66,12570.0,58.5,916.2000000000073,67.19000000000474,195.5,0.7199999999999129,189.99999999999986,0.9299999999999974,0.0,0.0,74.40000000000019,915.5900000000069,71.13200000000477,215.7,3.7799999999999145,225.79999999999987,4.489999999999997,69.72000000000021
2012-08-24,916.2,77.18,5.6,6.8,91.0,914.1,61.34,0.1,0.2,543.66,12570.0,49.2,915.9700000000064,63.73400000000457,205.7,1.0699999999999092,220.29999999999987,1.3799999999999937,0.0,0.0,87.2500000000002,914.9000000000062,73.97600000000469,211.3,1.0399999999999103,240.09999999999985,1.4699999999999918,61.89000000000019
2012-08-25,915.1,77.18,5.1,5.7,89.2,913.5,59.72,0.1,0.2,543.66,12570.0,11.6,914.600000000007,62.36600000000452,200.4,0.7099999999999085,234.99999999999986,0.9400000000000001,0.0,0.0,86.60000000000022,914.3000000000059,73.20200000000453,227.8,1.8599999999999064,258.59999999999985,2.939999999999997,58.250000000000206
2012-08-26,917.3,77.72,5.8,6.8,49.3,914.1,65.12,0.1,0.2,543.66,12570.0,13.1,916.4500000000064,74.3180000000044,129.3,0.4699999999999074,102.19999999999986,0.7899999999999954,0.0,0.0,24.7500000000002,916.2000000000073,75.90200000000434,216.7,4.159999999999905,229.89999999999986,4.869999999999996,41.160000000000245
2012-08-27,918.8,86.0,3.9,5.2,42.8,916.1,71.78,0.2,0.3,543.66,12570.0,8.9,918.2600000000064,82.40000000000448,211.6,0.9199999999999049,88.89999999999986,1.3199999999999963,0.0,0.0,10.760000000000197,917.4500000000064,83.58800000000448,285.3,1.4999999999999072,305.79999999999984,2.1099999999999968,28.450000000000188
2012-08-28,917.9,90.5,5.9,7.2,36.4,914.2,77.36,0.1,0.2,543.66,12570.0,18.6,917.2000000000073,86.70200000000435,98.0,1.1899999999999034,54.69999999999986,1.5599999999999958,0.0,0.0,20.960000000000218,916.110000000007,85.89200000000423,192.4,0.869999999999903,119.79999999999987,1.2399999999999969,27.83000000000019
2012-08-29,915.7,87.26,8.3,10.0,43.0,913.3,76.64,0.2,0.4,543.68,12740.0,22.2,915.3000000000059,78.40400000000422,182.8,4.439999999999905,188.99999999999986,4.9099999999999975,0.020000000000436557,170.0,35.130000000000265,913.9400000000063,82.70600000000421,196.8,6.509999999999897,203.79999999999987,7.399999999999997,33.930000000000256
2012-08-30,914.9,82.4,9.2,9.6,55.3,912.6,73.94,0.1,0.2,543.68,12740.0,8.6,914.3000000000059,78.71000000000424,190.8,1.3099999999998986,202.89999999999986,1.5400000000000014,0.0,0.0,20.650000000000272,914.2400000000064,79.16000000000423,214.2,3.079999999999896,228.09999999999985,3.7199999999999975,45.18000000000032
2012-08-31,916.6,84.02,7.2,8.1,41.4,914.1,72.86,0.1,0.1,543.68,12740.0,10.6,916.0000000000066,81.51800000000415,98.4,0.7599999999998962,99.59999999999987,1.119999999999996,0.0,0.0,21.360000000000394,915.8200000000058,81.87800000000418,228.8,3.9999999999998943,243.69999999999987,4.929999999999995,33.28000000000039
2012-09-01,918.1,85.64,4.1,5.3,31.4,915.9,72.5,0.1,0.2,543.68,12740.0,6.0,917.6500000000071,82.43600000000423,108.0,0.9899999999998927,62.79999999999986,1.2699999999999956,0.0,0.0,7.1300000000004005,917.0800000000069,84.74000000000419,312.2,1.9799999999998898,175.09999999999985,3.169999999999996,17.6100000000004
2012-09-02,917.5,82.94,6.4,7.2,30.6,915.4,73.76,0.1,0.2,543.68,12740.0,2.4,917.2000000000073,75.50600000000425,177.6,3.309999999999891,182.89999999999986,3.669999999999997,0.0,0.0,14.350000000000412,916.340000000006,82.07600000000424,211.4,3.6499999999998893,225.09999999999985,4.629999999999997,22.4000000000004
2012-09-03,919.0,84.92,7.1,8.2,31.9,916.1,75.74,0.1,0.2,543.68,12740.0,1.7,917.7700000000062,81.73400000000429,185.0,1.8299999999998882,195.79999999999987,2.309999999999997,0.0,0.0,15.660000000000363,917.640000000007,81.95000000000425,215.5,5.3499999999998895,223.59999999999985,6.119999999999995,27.570000000000373
2012-09-04,920.1,88.88,7.6,9.0,31.6,917.6,74.12,0.1,0.2,543.68,12740.0,1.8,919.5600000000068,78.47600000000413,179.3,2.65999999999989,192.19999999999987,3.1199999999999983,0.0,0.0,20.190000000000403,918.140000000007,83.15600000000424,217.8,4.1299999999998915,227.99999999999986,4.899999999999998,18.760000000000403
2012-09-05,919.0,83.3,9.5,10.7,32.7,917.0,71.96,0.1,0.1,543.68,12740.0,5.2,918.5800000000069,76.98200000000416,150.7,0.5899999999998923,181.99999999999986,0.8699999999999977,0.0,0.0,15.540000000000404,917.600000000007,77.99000000000413,213.3,5.989999999999888,220.89999999999986,6.8299999999999965,29.090000000000394
2012-09-06,919.0,81.68,4.6,5.6,67.0,916.7,67.82,0.1,0.2,543.68,12740.0,7.0,918.6700000000071,71.99600000000409,177.2,1.2199999999998934,197.29999999999987,1.5899999999999996,0.0,0.0,32.59000000000044,917.610000000007,76.67600000000407,260.8,2.6299999999998933,279.9999999999999,3.490000000000003,43.92000000000043
2012-09-07,920.1,78.8,4.4,5.6,72.8,917.6,65.3,0.1,0.3,543.68,12740.0,41.4,919.7000000000073,72.42800000000388,241.6,0.5999999999998915,287.59999999999985,0.9300000000000053,0.0,0.0,48.59000000000036,918.360000000006,75.52400000000397,254.5,2.919999999999891,270.39999999999986,3.7100000000000044,52.12000000000037
2012-09-08,917.9,81.86,5.4,6.1,67.7,915.4,68.0,0.1,0.2,543.68,12740.0,32.7,917.6900000000072,75.03800000000402,79.7,1.3999999999998893,82.79999999999987,2.1599999999999993,0.0,0.0,48.530000000000385,915.8000000000059,77.39600000000402,205.1,3.3099999999998877,218.09999999999985,3.9099999999999993,48.810000000000414
2012-09-09,917.3,88.34,6.8,8.5,77.6,914.3,68.54,0.1,0.2,543.68,12740.0,36.6,916.2000000000068,82.81400000000393,55.0,3.1099999999998893,91.49999999999986,4.2199999999999935,0.0,0.0,48.92000000000054,914.6600000000071,86.81000000000395,132.3,1.6999999999998887,161.29999999999987,2.4299999999999913,39.2100000000005
2012-09-10,917.0,77.54,9.8,11.2,88.1,914.6,67.46,0.1,0.2,543.71,13120.0,53.9,916.600000000007,73.00400000000401,162.9,1.0899999999998848,187.79999999999987,1.4499999999999909,0.02999999999974534,380.0,62.51000000000049,915.8500000000062,74.44400000000401,215.3,7.349999999999885,222.99999999999986,8.339999999999984,62.200000000000486
2012-09-11,918.0,69.62,4.2,4.8,91.0,914.8,62.78,0.1,0.2,544.08,15350.0,75.1,916.4700000000064,66.0920000000041,65.1,1.1499999999998889,83.09999999999987,1.5099999999999845,0.3699999999996635,2230.0,89.0800000000005,916.7000000000073,64.77800000000404,226.0,1.8299999999998877,247.19999999999987,2.2999999999999816,88.96000000000049
2012-09-12,919.3,78.98,5.8,7.6,91.1,917.0,62.42,0.1,0.1,544.08,15350.0,47.9,918.680000000007,64.86800000000403,115.0,0.5699999999998905,149.79999999999987,0.7999999999999843,0.0,0.0,90.6700000000005,917.6700000000071,77.77400000000404,225.1,2.3799999999998915,244.79999999999987,3.5699999999999847,57.5500000000005
2012-09-13,920.3,87.8,5.2,6.4,69.9,917.7,69.62,0.1,0.3,544.08,15350.0,20.4,920.0800000000061,80.58200000000384,40.7,2.0199999999998943,62.999999999999865,2.6299999999999897,0.0,0.0,29.580000000000446,918.1900000000065,87.18800000000392,302.6,2.0699999999998924,264.9999999999999,3.0299999999999905,24.03000000000043
2012-09-14,921.0,91.58,10.5,13.1,28.3,917.8,80.78,0.5,1.2,544.08,15350.0,11.7,920.3100000000055,83.13800000000404,53.2,6.329999999999893,74.49999999999986,7.929999999999994,0.0,0.0,26.390000000000402,918.7800000000058,90.53600000000392,30.6,4.8999999999998956,75.89999999999986,7.159999999999999,13.17000000000041
2012-09-15,921.1,93.2,9.4,12.2,20.0,918.3,78.62,0.1,0.2,544.08,15350.0,11.5,920.5300000000059,81.95000000000417,59.3,4.539999999999891,79.29999999999987,5.679999999999995,0.0,0.0,19.800000000000402,919.1200000000063,90.60800000000418,59.0,3.0499999999998963,58.899999999999864,4.319999999999992,13.0200000000004
2012-09-16,920.7,81.5,8.4,10.0,47.4,918.7,69.98,0.1,0.2,544.08,15350.0,16.5,920.2400000000058,74.40800000000408,173.1,2.8999999999998995,180.69999999999987,3.2899999999999956,0.0,0.0,27.8800000000004,919.220000000006,78.76400000000413,209.7,6.129999999999905,217.59999999999985,7.049999999999983,35.470000000000404
2012-09-17,920.0,80.06,7.2,8.2,48.6,917.5,68.54,0.4,0.7,544.08,15350.0,24.5,919.7000000000064,72.0140000000042,178.8,2.369999999999904,196.19999999999987,3.0299999999999754,0.0,0.0,36.730000000000395,917.900000000006,76.60400000000423,219.3,2.8699999999999037,233.29999999999987,3.7199999999999753,45.6200000000004
2012-09-18,919.4,79.88,4.9,6.0,46.0,917.5,70.88,0.2,0.3,544.08,15350.0,18.5,919.0000000000064,77.45000000000415,87.7,0.8999999999999035,75.39999999999986,1.5699999999999756,0.0,0.0,19.99000000000042,917.7400000000065,75.97400000000407,331.4,1.5399999999999014,214.39999999999986,2.1799999999999744,38.76000000000043
2012-09-19,918.5,88.16,5.0,5.5,45.4,916.5,71.6,0.2,0.3,544.08,15350.0,17.4,918.3000000000056,83.89400000000411,62.2,1.2099999999999014,74.59999999999987,1.4999999999999711,0.0,0.0,19.12000000000043,917.0000000000064,86.86400000000407,257.0,0.9299999999999015,298.09999999999985,1.4499999999999742,25.30000000000044
2012-09-20,918.2,90.5,4.4,5.0,38.5,916.0,77.18,0.1,0.2,544.08,15350.0,16.0,917.9200000000061,84.65000000000404,30.0,2.1599999999998976,40.099999999999866,2.6099999999999706,0.0,0.0,16.220000000000407,916.5500000000065,87.96200000000402,269.1,1.8699999999998997,301.29999999999984,2.739999999999973,27.450000000000404
2012-09-21,917.7,85.28,6.3,7.6,43.2,915.3,76.28,0.1,0.2,544.08,15350.0,20.8,917.410000000006,79.98800000000412,166.9,2.179999999999897,176.89999999999986,2.629999999999971,0.0,0.0,26.10000000000041,915.7000000000071,83.01200000000405,204.5,3.7699999999998957,216.59999999999985,4.649999999999972,26.170000000000414
2012-09-22,918.0,87.8,5.3,6.4,43.5,916.0,74.48,0.1,0.2,544.08,15350.0,17.5,917.6400000000064,77.84600000000404,186.9,1.6199999999998957,194.79999999999987,1.839999999999971,0.0,0.0,30.760000000000435,916.6900000000065,86.32400000000396,256.1,2.3099999999998966,288.4999999999999,3.3699999999999712,28.120000000000402
2012-09-23,919.2,91.04,5.0,7.0,29.4,916.5,77.36,0.1,0.3,544.08,15350.0,15.6,918.8000000000051,80.38400000000385,189.6,0.7899999999998969,80.29999999999987,1.2399999999999727,0.0,0.0,24.590000000000387,917.8900000000054,87.47600000000392,282.2,2.1999999999998967,271.79999999999984,2.909999999999971,23.030000000000403
2012-09-24,919.3,81.5,8.6,9.2,39.3,916.1,67.46,0.1,0.2,544.08,15350.0,22.0,919.1000000000062,77.95400000000373,273.5,0.8099999999998946,262.39999999999986,1.0999999999999746,0.0,0.0,22.730000000000437,917.1100000000063,78.26000000000379,218.5,4.869999999999896,233.39999999999986,6.179999999999977,26.600000000000442
2012-09-25,916.4,72.5,8.5,9.6,73.3,913.7,61.52,0.1,0.1,544.08,15350.0,29.7,916.1000000000062,69.51200000000351,189.6,3.339999999999899,196.99999999999986,3.8299999999999743,0.0,0.0,30.250000000000433,914.4600000000057,70.62800000000351,206.8,5.85999999999989,216.29999999999987,6.839999999999972,52.600000000000364
2012-09-26,914.9,73.58,7.5,8.2,62.7,913.2,64.04,0.1,0.2,544.08,15350.0,28.3,914.2500000000058,70.10600000000356,117.5,0.7399999999998941,157.99999999999986,1.0599999999999719,0.0,0.0,36.07000000000049,913.3300000000054,70.12400000000363,209.0,6.019999999999895,216.09999999999985,6.649999999999968,53.530000000000484
2012-09-27,916.9,80.24,8.1,8.9,57.6,914.4,67.1,0.1,0.2,544.47,16250.0,25.1,916.0700000000061,77.66600000000342,198.1,1.0399999999998966,216.69999999999987,1.3699999999999657,0.3900000000005548,900.0,28.450000000000482,915.2800000000054,78.36800000000336,200.0,5.049999999999895,210.39999999999986,5.949999999999969,37.80000000000048
2012-09-28,917.3,82.22,4.8,5.8,42.6,914.5,70.52,0.1,0.1,544.47,16250.0,19.9,917.0000000000058,78.00800000000311,239.4,0.5099999999998994,188.29999999999987,0.779999999999969,0.0,0.0,25.400000000000496,915.1000000000062,79.07000000000313,272.7,2.7199999999999,294.39999999999986,3.6299999999999693,28.640000000000487
2012-09-29,918.7,83.12,4.8,6.9,37.9,915.9,73.04,0.0,0.1,544.47,16250.0,19.5,918.4000000000054,78.42200000000321,257.4,0.7899999999998981,277.39999999999986,1.029999999999966,0.0,0.0,28.7300000000005,917.1000000000062,80.00600000000327,300.5,2.2599999999998976,283.59999999999985,3.029999999999965,26.18000000000051
2012-09-30,919.6,89.6,7.5,8.9,37.7,917.3,75.38,0.1,0.2,544.47,16250.0,15.2,919.4700000000057,84.5780000000033,53.0,1.3999999999998995,77.99999999999986,1.779999999999965,0.0,0.0,16.740000000000485,917.9100000000055,84.75800000000324,326.6,1.8299999999998995,212.99999999999986,2.709999999999961,26.510000000000485
2012-10-01,918.6,94.46,5.2,6.7,21.2,915.2,79.88,0.2,0.3,544.47,16250.0,8.9,918.6000000000062,87.44000000000358,40.9,1.5199999999998963,53.499999999999865,1.9699999999999622,0.0,0.0,12.110000000000468,916.1900000000065,92.24600000000372,299.7,1.949999999999894,227.29999999999987,2.859999999999962,12.52000000000047
2012-10-02,917.0,92.66,7.2,9.2,24.2,915.0,77.18,0.1,0.2,544.47,16250.0,9.6,916.6500000000063,89.40200000000377,185.2,0.7699999999998955,217.49999999999986,0.9799999999999607,0.0,0.0,12.050000000000503,915.2500000000058,88.71800000000384,248.7,2.7899999999998952,249.69999999999987,4.1799999999999615,14.080000000000506
2012-10-03,919.7,84.38,6.6,8.8,54.0,916.2,66.2,0.1,0.2,544.47,16250.0,18.4,918.5700000000061,76.04600000000389,209.2,1.3999999999998944,222.69999999999987,1.779999999999968,0.0,0.0,25.720000000000503,918.5000000000058,81.80600000000393,227.2,3.5599999999998944,241.29999999999987,4.649999999999968,23.280000000000506
