time,air_pressure_DAYMAX,air_temp_DAYMAX,avg_wind_direction_DAYMAX,avg_wind_speed_DAYMAX,max_wind_direction_DAYMAX,max_wind_speed_DAYMAX,min_wind_direction_DAYMAX,min_wind_speed_DAYMAX,rain_accumulation_DAYMAX,rain_duration_DAYMAX,relative_humidity_DAYMAX,air_pressure_DAYMIN,air_temp_DAYMIN,avg_wind_direction_DAYMIN,avg_wind_speed_DAYMIN,max_wind_direction_DAYMIN,max_wind_speed_DAYMIN,min_wind_direction_DAYMIN,min_wind_speed_DAYMIN,rain_accumulation_DAYMIN,rain_duration_DAYMIN,relative_humidity_DAYMIN,air_pressure_9am,air_temp_9am,avg_wind_direction_9am,avg_wind_speed_9am,max_wind_direction_9am,max_wind_speed_9am,min_wind_direction_9am,min_wind_speed_9am,rain_accumulation_9am,rain_duration_9am,relative_humidity_9am,air_pressure_3pm,air_temp_3pm,avg_wind_direction_3pm,avg_wind_speed_3pm,max_wind_direction_3pm,max_wind_speed_3pm,min_wind_direction_3pm,min_wind_speed_3pm,rain_accumulation_3pm,rain_duration_3pm,relative_humidity_3pm
2012-02-06,917.9,64.22,359.0,5.0,358.0,6.1,359.0,4.5,415.69,16612.0,30.8,914.7,53.42,0.0,0.1,1.0,0.3,0.0,0.0,415.69,16612.0,20.8,917.7000000000013,59.4320000000051,90.2,0.7400000000000256,120.79999999999991,1.05000000000001,68.6,0.4699999999999932,415.6900000000016,16612.0,23.57000000000022,915.2700000000002,62.18600000000511,152.8,0.41000000000002457,198.5999999999999,0.6800000000000088,149.5,0.18999999999999256,415.6900000000016,16612.0,27.06000000000018
2012-02-07,915.7,55.58,357.0,9.9,356.0,10.7,358.0,9.1,417.3,21342.0,90.6,912.7,44.24,1.0,0.1,7.0,0.2,0.0,0.0,415.69,16612.0,24.0,914.0600000000007,54.2300000000051,64.1,3.3100000000000236,87.09999999999991,4.350000000000014,80.2,2.379999999999996,415.6900000000016,16612.0,25.600000000000183,913.6700000000012,49.15400000000489,201.5,4.750000000000023,209.49999999999991,5.3700000000000205,192.2,4.12999999999999,415.80300000000204,17184.0,74.04000000000016
2012-02-08,921.9,63.5,359.0,7.4,359.0,9.1,359.0,6.3,417.3,21342.0,66.1,915.6,47.84,0.0,0.1,0.0,0.2,0.0,0.0,417.3,21342.0,26.6,918.9900000000005,49.78400000000569,271.2,1.850000000000024,151.7999999999999,2.6400000000000228,314.1,1.1799999999999882,417.30000000000217,21342.0,56.60000000000016,918.6100000000009,61.466000000005764,62.1,3.760000000000025,82.6999999999999,4.6800000000000255,40.6,2.6299999999999857,417.30000000000217,21342.0,29.070000000000128
2012-02-09,924.0,70.52,359.0,5.8,359.0,7.9,359.0,4.7,417.3,21342.0,30.9,921.3,58.1,0.0,0.1,0.0,0.1,0.0,0.0,417.3,21342.0,19.3,923.8199999999999,64.36400000000562,126.4,1.3300000000000323,63.79999999999991,1.550000000000021,150.8,1.0599999999999923,417.30000000000217,21342.0,22.190000000000115,921.4000000000002,66.45200000000565,284.2,1.7500000000000315,309.19999999999993,2.390000000000021,259.6,0.9299999999999914,417.30000000000217,21342.0,26.940000000000122
2012-02-10,923.0,65.84,355.0,8.3,359.0,9.5,359.0,6.7,417.3,21342.0,74.4,918.5,50.36,0.0,0.1,4.0,0.2,4.0,0.0,417.3,21342.0,23.9,922.8900000000001,63.17600000000566,183.6,1.970000000000035,198.49999999999991,2.560000000000023,166.8,1.4699999999999878,417.30000000000217,21342.0,31.740000000000116,920.120000000001,60.548000000005615,211.5,4.86000000000003,220.39999999999992,5.520000000000031,203.4,4.259999999999986,417.30000000000217,21342.0,58.8100000000001
2012-02-11,918.6,54.86,357.0,11.0,358.0,15.0,340.0,9.3,417.32,21542.0,92.2,914.3,42.08,11.0,0.2,6.0,0.3,13.0,0.0,417.3,21342.0,37.2,917.4000000000002,45.122000000005585,215.5,3.660000000000031,225.39999999999992,4.310000000000032,205.3,2.959999999999983,417.30000000000217,21342.0,91.4800000000001,914.7200000000009,46.38200000000555,206.6,5.210000000000025,216.6999999999999,5.990000000000028,197.9,4.369999999999984,417.30000000000217,21342.0,77.89000000000011
2012-02-12,916.8,45.14,240.0,9.8,299.0,10.8,228.0,8.5,417.33,21722.0,92.6,913.9,41.18,133.0,0.8,164.0,1.5,7.0,0.3,417.32,21542.0,91.9,916.3500000000001,44.70800000000558,176.1,4.260000000000022,187.2999999999999,5.280000000000041,160.1,3.029999999999972,417.3200000000017,21562.0,92.19000000000013,914.9400000000003,44.78000000000556,219.1,4.790000000000021,230.5999999999999,5.640000000000031,208.3,3.8999999999999746,417.3300000000019,21712.0,92.15000000000013
2012-02-13,916.8,44.96,299.0,11.8,314.0,17.1,304.0,11.0,423.89,27272.0,92.7,912.4,36.68,44.0,0.7,10.0,2.9,27.0,0.3,417.33,21722.0,91.2,916.4400000000003,43.35800000000552,136.7,8.31000000000002,199.49999999999991,10.010000000000025,57.2,6.539999999999968,417.3300000000019,21732.0,92.60000000000012,913.3000000000002,41.93600000000548,187.0,6.740000000000023,196.7999999999999,7.960000000000032,174.4,5.439999999999966,417.47000000000224,22292.0,92.28000000000009
2012-02-14,917.6,47.66,358.0,10.6,359.0,12.0,357.0,9.7,432.31,38822.0,93.0,912.1,36.5,0.0,0.1,0.0,0.2,1.0,0.0,423.91,27332.0,66.7,915.5000000000006,40.08200000000549,190.0,2.4000000000000137,197.89999999999992,2.720000000000027,182.7,2.009999999999964,432.3100000000037,38822.0,92.3000000000001,915.200000000001,44.87000000000555,176.3,4.610000000000014,191.6999999999999,5.700000000000025,154.4,3.3699999999999677,432.3100000000037,38822.0,74.27000000000011
2012-02-15,917.7,44.42,270.0,15.7,301.0,17.8,347.0,13.4,441.05,45822.0,93.0,911.2,35.24,27.0,0.2,41.0,0.4,12.0,0.0,432.31,38822.0,77.8,917.0400000000006,42.13400000000554,171.3,5.550000000000025,189.99999999999991,7.4000000000000155,140.5,3.60999999999997,432.3100000000037,38822.0,83.2500000000001,912.120000000001,41.28800000000557,187.4,6.6400000000000245,210.49999999999991,8.700000000000014,170.9,4.629999999999981,434.0020000000033,41872.0,91.6800000000001
2012-02-16,919.4,57.38,359.0,5.1,359.0,7.1,359.0,3.9,441.05,45822.0,90.2,913.3,35.6,0.0,0.2,0.0,0.3,0.0,0.0,441.05,45822.0,32.1,916.4200000000003,45.01400000000554,82.8,1.3700000000000254,129.7999999999999,2.1500000000000243,177.0,0.7899999999999845,441.0500000000035,45822.0,57.71000000000011,917.0700000000008,55.47200000000546,248.3,0.7200000000000255,199.89999999999992,1.2900000000000253,172.3,0.29999999999998445,441.0500000000035,45822.0,41.80000000000008
2012-02-17,922.2,59.72,358.0,5.7,358.0,6.5,359.0,5.2,441.05,45822.0,37.2,918.8,48.74,0.0,0.1,0.0,0.2,1.0,0.0,441.05,45822.0,16.6,921.7999999999998,53.492000000005156,305.9,1.3800000000000314,275.5999999999999,1.8800000000000217,266.9,0.7799999999999851,441.0500000000035,45822.0,23.6700000000001,919.9000000000002,58.3340000000051,235.2,1.8800000000000288,264.7999999999999,2.6400000000000228,196.9,1.099999999999985,441.0500000000035,45822.0,26.65000000000008
2012-02-18,920.1,55.22,351.0,8.3,350.0,9.6,354.0,7.6,441.05,45822.0,92.3,916.1,41.36,1.0,0.1,3.0,0.2,1.0,0.0,441.05,45822.0,13.9,920.0200000000007,49.946000000004794,183.4,3.7500000000000284,193.6999999999999,4.390000000000024,172.6,3.0599999999999836,441.0500000000035,45822.0,50.36000000000007,917.120000000001,49.73000000000486,183.1,4.150000000000026,195.6999999999999,5.290000000000018,169.5,3.0999999999999863,441.0500000000035,45822.0,71.65000000000006
2012-02-19,918.4,48.74,298.0,7.8,328.0,8.6,255.0,7.0,441.05,45822.0,92.6,915.0,40.46,96.0,0.2,22.0,0.3,26.0,0.1,441.05,45822.0,72.3,917.1000000000009,43.59200000000496,211.0,3.700000000000022,220.7999999999999,4.220000000000011,202.2,3.1999999999999784,441.0500000000035,45822.0,92.34000000000003,915.6000000000009,44.16800000000485,219.6,5.4600000000000195,226.2999999999999,6.230000000000009,211.9,4.669999999999977,441.0500000000035,45822.0,88.73000000000008
2012-02-20,919.2,51.8,359.0,6.0,358.0,6.9,359.0,5.4,441.05,45822.0,92.4,916.9,39.56,0.0,0.1,0.0,0.2,0.0,0.0,441.05,45822.0,54.1,918.9400000000003,46.63400000000477,260.2,1.2400000000000206,287.19999999999993,1.7900000000000094,239.9,0.7099999999999733,441.0500000000035,45822.0,76.02000000000007,917.6000000000009,49.58600000000483,216.7,2.4900000000000206,236.99999999999991,3.0600000000000085,187.5,1.699999999999974,441.0500000000035,45822.0,73.74000000000007
2012-02-21,921.6,65.12,359.0,8.6,359.0,9.6,359.0,7.7,441.05,45822.0,58.8,917.1,47.84,0.0,0.2,0.0,0.4,0.0,0.0,441.05,45822.0,18.5,920.8299999999999,57.5780000000049,48.0,3.7000000000000206,68.6999999999999,4.700000000000013,63.3,2.4999999999999742,441.0500000000035,45822.0,26.120000000000083,919.8400000000005,58.622000000004974,180.7,2.0500000000000176,33.69999999999991,2.790000000000014,337.1,1.2599999999999745,441.0500000000035,45822.0,40.25000000000013
2012-02-22,921.4,70.16,359.0,4.5,359.0,5.4,359.0,3.9,441.05,45822.0,31.1,914.9,56.66,0.0,0.1,0.0,0.2,0.0,0.0,441.05,45822.0,19.4,921.1100000000022,63.968000000004835,36.1,1.4700000000000129,57.19999999999991,1.8000000000000118,91.7,1.0499999999999736,441.0500000000035,45822.0,26.600000000000087,917.6000000000022,65.84000000000492,280.4,2.1400000000000126,294.9999999999999,2.7300000000000133,255.8,1.3799999999999737,441.0500000000035,45822.0,28.17000000000009
2012-02-23,915.5,72.32,359.0,9.3,359.0,10.9,357.0,6.6,441.05,45822.0,37.7,912.1,59.72,1.0,0.1,0.0,0.2,0.0,0.0,441.05,45822.0,20.0,914.2000000000025,65.57000000000482,209.1,2.010000000000015,227.49999999999991,2.5300000000000082,181.8,1.4399999999999735,441.0500000000035,45822.0,26.230000000000093,912.1700000000025,66.63200000000481,207.3,2.710000000000017,215.39999999999992,3.16000000000001,197.3,2.229999999999973,441.0500000000035,45822.0,32.800000000000146
2012-02-24,920.7,69.8,359.0,9.4,359.0,11.4,359.0,7.7,441.05,45822.0,59.0,915.0,56.48,0.0,0.2,0.0,0.4,0.0,0.0,441.05,45822.0,20.1,919.6600000000024,66.92000000000476,105.4,0.9900000000000186,146.99999999999991,1.4300000000000086,98.6,0.5999999999999667,441.0500000000035,45822.0,28.14000000000014,918.9000000000015,68.19800000000473,295.0,1.2900000000000138,253.99999999999991,1.8000000000000107,268.8,0.7999999999999658,441.0500000000035,45822.0,22.72000000000012
2012-02-25,920.6,64.58,359.0,6.3,359.0,7.5,359.0,6.0,441.05,45822.0,66.2,914.4,52.34,0.0,0.2,0.0,0.3,0.0,0.0,441.05,45822.0,21.4,920.2000000000025,61.430000000004654,37.8,1.2600000000000102,49.69999999999991,1.5500000000000118,100.1,1.029999999999966,441.0500000000035,45822.0,23.26000000000013,916.6000000000022,56.012000000004626,208.4,4.36000000000001,215.6999999999999,4.8700000000000125,200.2,3.8399999999999643,441.0500000000035,45822.0,64.21000000000012
2012-02-26,914.5,55.04,329.0,7.9,356.0,9.3,351.0,7.2,441.05,45822.0,92.0,912.0,41.9,3.0,0.3,9.0,0.5,3.0,0.0,441.05,45822.0,31.0,913.8900000000015,50.144000000004986,189.5,4.050000000000013,199.1999999999999,4.69000000000001,179.1,3.3999999999999644,441.0500000000035,45822.0,67.31000000000014,912.3800000000014,49.24400000000504,188.6,4.520000000000011,197.7999999999999,4.980000000000009,179.2,3.9899999999999616,441.0500000000035,45822.0,77.04000000000016
2012-02-27,914.4,44.78,345.0,15.1,358.0,17.4,332.0,13.5,457.97,60412.0,92.5,909.5,33.08,64.0,0.6,0.0,1.7,2.0,0.1,441.05,45822.0,65.9,912.7900000000012,41.48600000000499,171.0,3.8500000000000156,204.0999999999999,5.150000000000013,133.6,2.5799999999999623,441.0500000000035,45842.0,91.28000000000013,910.0900000000022,36.860000000004995,240.4,5.520000000000012,258.5999999999999,7.200000000000015,216.4,4.019999999999964,444.72800000000353,50312.0,91.34000000000015
2012-02-28,923.3,45.14,359.0,10.7,359.0,12.3,359.0,9.9,459.13,61642.0,92.1,914.3,32.18,0.0,0.1,0.0,0.2,0.0,0.0,457.97,60412.0,55.9,921.8600000000013,38.588000000005,209.9,1.6000000000000019,172.1999999999999,1.9400000000000204,185.3,1.269999999999968,459.1300000000036,61642.0,81.82000000000015,921.9000000000015,43.03400000000501,216.3,3.1800000000000033,226.1999999999999,4.200000000000022,205.6,2.01999999999997,459.1300000000036,61642.0,63.970000000000155
2012-02-29,923.6,49.46,359.0,17.1,359.0,18.2,359.0,10.1,459.13,61642.0,92.3,921.1,35.6,0.0,0.1,0.0,0.3,0.0,0.0,459.13,61642.0,48.9,923.4000000000015,42.69200000000499,192.9,1.1500000000000024,87.29999999999991,1.5500000000000242,229.4,0.6899999999999713,459.1300000000036,61642.0,72.57000000000015,921.7000000000025,46.148000000005005,267.9,2.4200000000000026,266.7999999999999,3.5300000000000247,229.0,1.1699999999999726,459.1300000000036,61642.0,64.21000000000015
2012-03-01,921.1,47.84,358.0,9.8,359.0,11.5,352.0,9.0,459.13,61642.0,92.5,917.1,39.2,0.0,0.1,0.0,0.3,1.0,0.0,459.13,61642.0,69.6,920.8600000000013,42.134000000004946,177.4,3.720000000000008,192.5999999999999,4.730000000000029,159.2,2.6699999999999724,459.1300000000036,61642.0,92.31000000000014,918.0900000000022,43.88000000000492,204.2,7.100000000000007,210.49999999999991,8.030000000000028,196.8,5.909999999999973,459.1300000000036,61642.0,76.94000000000017
2012-03-02,923.8,57.56,359.0,13.5,358.0,15.5,359.0,12.3,459.13,61642.0,86.0,916.8,39.56,0.0,0.3,2.0,0.7,0.0,0.1,459.13,61642.0,11.2,920.6500000000024,51.818000000004965,34.9,4.480000000000006,60.899999999999906,6.170000000000028,48.0,2.859999999999975,459.1300000000036,61642.0,39.950000000000145,920.2600000000017,54.66200000000491,45.8,7.280000000000008,61.59999999999991,9.480000000000034,25.9,5.1599999999999735,459.1300000000036,61642.0,13.650000000000158
2012-03-03,924.9,67.1,357.0,15.3,341.0,17.9,359.0,12.2,459.13,61652.0,20.3,921.2,49.64,6.0,0.6,26.0,1.3,0.0,0.1,459.13,61642.0,11.7,924.0800000000021,60.08000000000485,54.2,8.460000000000008,72.09999999999991,10.53000000000003,36.0,6.239999999999973,459.1300000000036,61652.0,13.130000000000143,923.1000000000022,65.80400000000486,59.2,3.8800000000000012,76.49999999999991,4.90000000000003,40.0,2.5699999999999728,459.1300000000036,61652.0,13.290000000000166
2012-03-04,921.5,78.8,353.0,12.4,358.0,13.8,359.0,10.7,459.13,61652.0,22.1,918.2,60.44,0.0,0.1,1.0,0.1,1.0,0.0,459.13,61652.0,8.8,921.0900000000022,68.66600000000483,50.7,6.349999999999994,62.49999999999991,7.620000000000033,37.6,4.829999999999978,459.1300000000036,61652.0,17.58000000000017,918.6000000000022,76.17200000000487,47.7,1.019999999999997,77.49999999999991,1.3300000000000303,126.8,0.6499999999999793,459.1300000000036,61652.0,14.240000000000165
2012-03-05,919.4,73.94,359.0,7.9,359.0,8.8,358.0,7.3,459.13,61652.0,38.4,915.5,56.48,1.0,0.0,0.0,0.1,0.0,0.0,459.13,61652.0,10.1,919.4000000000015,72.59000000000474,207.4,0.7499999999999987,222.39999999999992,1.1300000000000319,202.6,0.42999999999997673,459.1300000000036,61652.0,14.970000000000155,916.8300000000012,68.01800000000469,187.0,1.9100000000000026,195.1999999999999,2.210000000000031,179.5,1.6299999999999748,459.1300000000036,61652.0,25.15000000000014
2012-03-06,915.5,57.02,229.0,12.5,269.0,14.7,222.0,11.6,459.13,61702.0,91.4,909.7,37.04,140.0,0.6,172.0,1.1,84.0,0.2,459.13,61652.0,17.3,913.1700000000021,43.62800000000475,194.4,6.249999999999995,200.99999999999991,6.890000000000027,187.3,5.489999999999967,459.1300000000036,61652.0,90.36000000000018,910.8200000000019,44.54600000000476,200.3,8.839999999999996,210.1999999999999,10.460000000000024,188.7,7.14999999999997,459.1300000000036,61652.0,87.97000000000018
2012-03-07,920.0,54.68,358.0,9.1,359.0,10.8,359.0,8.0,459.15,61962.0,92.5,909.9,33.26,0.0,0.2,0.0,0.3,0.0,0.0,459.13,61702.0,19.0,915.150000000002,43.26800000000471,171.9,1.5499999999999925,136.49999999999991,2.2500000000000155,235.2,1.019999999999972,459.1500000000031,61962.0,30.600000000000186,916.4000000000015,48.72200000000467,326.9,2.079999999999994,145.89999999999992,3.0900000000000145,294.5,1.1599999999999724,459.1500000000031,61962.0,33.5600000000002
2012-03-08,924.5,62.96,359.0,9.2,357.0,11.7,359.0,8.4,459.15,61962.0,24.1,919.9,46.04,0.0,0.1,3.0,0.2,0.0,0.0,459.15,61962.0,15.4,923.7200000000018,58.20800000000465,191.2,2.1599999999999935,99.49999999999991,3.3500000000000143,178.0,1.2599999999999716,459.1500000000031,61962.0,20.9400000000002,922.9200000000016,61.52000000000477,56.1,4.269999999999993,72.09999999999991,5.340000000000015,76.4,2.8699999999999735,459.1500000000031,61962.0,17.4800000000002
2012-03-09,924.0,69.62,359.0,11.4,359.0,13.8,359.0,9.9,459.15,61962.0,21.7,918.2,55.76,0.0,0.2,0.0,0.5,0.0,0.1,459.15,61962.0,13.5,923.2700000000017,63.554000000004784,78.9,4.7199999999999935,80.1999999999999,6.750000000000012,175.4,2.7499999999999725,459.1500000000031,61962.0,18.6700000000002,920.0100000000018,68.61200000000481,306.2,2.0899999999999923,292.2999999999999,2.9700000000000117,286.6,1.2399999999999678,459.1500000000031,61962.0,17.280000000000197
2012-03-10,918.4,67.46,357.0,9.4,356.0,10.6,357.0,8.4,459.15,61962.0,62.7,915.9,50.9,11.0,0.1,4.0,0.3,0.0,0.0,459.15,61962.0,12.6,918.1000000000022,61.98800000000464,191.1,4.939999999999996,199.39999999999992,5.690000000000007,183.2,4.089999999999964,459.1500000000031,61962.0,19.240000000000204,916.2500000000018,60.85400000000469,188.5,7.2299999999999995,193.0999999999999,7.88000000000001,184.2,6.579999999999961,459.1500000000031,61962.0,28.5100000000002
2012-03-11,918.1,58.28,235.0,8.1,253.0,9.1,216.0,7.5,459.15,61962.0,90.0,915.4,43.16,60.0,0.3,82.0,0.7,13.0,0.1,459.15,61962.0,28.8,917.1500000000024,49.37000000000499,169.0,4.559999999999993,184.5999999999999,5.660000000000006,152.0,3.2399999999999536,459.1500000000031,61962.0,34.700000000000195,916.3200000000012,53.798000000005096,202.6,5.829999999999993,210.5999999999999,6.720000000000013,193.5,4.909999999999954,459.1500000000031,61962.0,63.20000000000018
2012-03-12,917.5,57.56,300.0,6.4,344.0,7.7,350.0,5.5,459.15,61962.0,91.3,915.5,39.56,60.0,0.1,71.0,0.2,4.0,0.0,459.15,61962.0,21.0,917.0000000000018,51.296000000005165,151.7,1.3699999999999928,183.1999999999999,2.1700000000000093,114.0,0.6799999999999486,459.1500000000031,61962.0,23.290000000000177,916.040000000002,55.4180000000051,217.8,3.1899999999999897,228.89999999999992,3.980000000000009,205.5,2.4499999999999527,459.1500000000031,61962.0,57.40000000000019
2012-03-13,918.2,57.2,359.0,5.8,359.0,6.8,353.0,5.4,459.15,61962.0,92.2,915.8,40.1,1.0,0.1,5.0,0.1,4.0,0.0,459.15,61962.0,37.5,917.2000000000023,44.09600000000509,207.6,0.7999999999999885,226.89999999999992,1.0300000000000094,186.2,0.5699999999999505,459.1500000000031,61962.0,88.90000000000018,917.1000000000022,54.752000000005054,282.6,2.329999999999991,265.69999999999993,3.0800000000000094,254.9,1.3299999999999481,459.1500000000031,61962.0,60.44000000000019
2012-03-14,920.9,59.18,359.0,4.9,359.0,5.4,359.0,4.3,459.15,61962.0,90.4,917.7,42.8,0.0,0.1,0.0,0.2,0.0,0.0,459.15,61962.0,32.0,919.2700000000016,50.05400000000504,37.8,1.3099999999999938,63.899999999999906,1.7700000000000078,53.3,0.8799999999999487,459.1500000000031,61962.0,70.76000000000019,919.0900000000022,55.61600000000501,281.1,2.0499999999999936,282.2999999999999,2.6900000000000075,241.1,1.299999999999949,459.1500000000031,61962.0,62.58000000000014
2012-03-15,920.9,59.36,359.0,6.6,359.0,7.4,359.0,6.0,459.15,61962.0,85.8,918.5,46.58,0.0,0.1,0.0,0.2,0.0,0.0,459.15,61962.0,43.2,919.9200000000016,52.21400000000466,94.5,0.8899999999999972,85.29999999999991,1.2400000000000095,146.4,0.5899999999999503,459.1500000000031,61962.0,60.33000000000014,918.8000000000011,54.73400000000456,208.3,3.769999999999997,220.39999999999992,4.340000000000009,198.6,3.05999999999995,459.1500000000031,61962.0,68.16000000000017
2012-03-16,918.7,58.28,359.0,7.6,359.0,8.3,356.0,7.0,459.15,61962.0,92.1,914.6,44.06,0.0,0.1,6.0,0.2,1.0,0.0,459.15,61962.0,51.9,917.1200000000023,45.896000000004676,179.2,1.519999999999996,194.99999999999991,1.7800000000000087,163.1,1.2399999999999458,459.1500000000031,61962.0,89.03000000000017,916.2800000000013,57.52400000000466,226.5,4.499999999999996,242.1999999999999,5.680000000000009,206.1,3.0099999999999474,459.1500000000031,61962.0,66.87000000000018
2012-03-17,914.8,48.2,264.0,18.5,310.0,21.1,351.0,15.9,469.99,65502.0,92.5,906.8,36.5,31.0,1.8,70.0,2.4,20.0,0.5,459.15,16.0,90.4,910.4100000000014,46.760000000004645,166.0,6.299999999999999,186.99999999999991,8.419999999999998,136.8,4.099999999999956,459.1970000000033,62276.0,92.20000000000022,907.6100000000021,44.90600000000434,211.9,10.309999999999999,219.49999999999991,12.06,202.2,8.449999999999957,466.39600000000473,4754.0,91.52000000000018
2012-03-18,914.0,40.82,321.0,13.9,354.0,15.7,286.0,12.1,508.12,22946.0,92.4,905.0,32.54,184.0,1.8,7.0,2.4,97.0,0.5,469.99,12326.0,70.7,908.560000000002,34.79000000000425,255.2,6.45,273.4999999999999,8.329999999999995,230.5,4.449999999999954,489.3880000000072,18092.0,91.64000000000017,910.9200000000016,39.902000000004236,235.4,8.639999999999997,247.39999999999992,10.650000000000002,219.6,6.509999999999954,491.9900000000067,19746.0,73.26000000000018
2012-03-19,916.2,46.04,359.0,10.6,359.0,13.0,354.0,9.3,511.41,28066.0,92.8,911.5,34.34,11.0,0.1,0.0,0.2,13.0,0.0,508.12,22946.0,67.5,912.9000000000015,37.040000000004326,303.7,1.9099999999999944,291.4999999999999,2.619999999999999,281.8,1.2599999999999572,511.4100000000067,28066.0,92.6200000000002,913.0000000000018,45.374000000004294,230.3,3.589999999999995,251.99999999999991,4.730000000000004,202.3,2.409999999999956,511.4100000000067,28066.0,72.31000000000017
2012-03-20,920.5,59.0,359.0,4.9,359.0,5.8,359.0,4.1,511.41,28066.0,87.2,916.0,39.02,0.0,0.1,0.0,0.2,0.0,0.0,511.41,28066.0,28.7,918.8000000000011,49.87400000000431,52.0,1.7299999999999927,61.19999999999991,2.0400000000000036,40.4,1.3899999999999584,511.4100000000067,28066.0,40.26000000000016,918.8000000000013,55.05800000000444,228.7,1.5999999999999903,149.99999999999991,2.4100000000000055,310.8,0.739999999999961,511.4100000000067,28066.0,48.91000000000016
2012-03-21,920.4,66.92,359.0,4.6,359.0,5.1,359.0,4.1,511.41,28066.0,50.4,916.0,51.08,0.0,0.2,0.0,0.4,0.0,0.0,511.41,28066.0,23.3,919.1100000000022,58.460000000004456,38.0,0.9699999999999885,60.09999999999991,1.260000000000005,50.3,0.6499999999999599,511.4100000000067,28066.0,32.70000000000016,916.7600000000017,65.2280000000044,315.7,1.6799999999999895,262.7999999999999,2.220000000000005,299.8,0.9999999999999603,511.4100000000067,28066.0,35.700000000000166
2012-03-22,916.4,65.66,359.0,6.1,359.0,7.0,359.0,5.7,511.41,28066.0,67.5,914.1,51.8,0.0,0.1,0.0,0.1,0.0,0.0,511.41,28066.0,28.0,915.2000000000025,59.97200000000451,168.0,0.8899999999999896,186.1999999999999,1.1000000000000045,149.2,0.7099999999999584,511.4100000000067,28066.0,35.92000000000017,914.4800000000017,63.068000000004545,213.9,4.159999999999986,226.39999999999992,4.770000000000003,199.2,3.409999999999961,511.4100000000067,28066.0,46.69000000000018
2012-03-23,917.8,63.14,359.0,7.4,358.0,8.2,357.0,6.8,511.41,28066.0,90.3,915.4,43.52,0.0,0.1,2.0,0.2,2.0,0.0,511.41,28066.0,44.7,917.3500000000013,45.89600000000435,171.1,2.8799999999999875,191.49999999999991,3.730000000000006,151.7,2.0199999999999667,511.4100000000067,28066.0,86.9300000000002,916.4200000000016,62.024000000004264,190.4,4.95999999999999,201.6999999999999,5.940000000000012,170.8,3.909999999999966,511.4100000000067,28066.0,51.110000000000184
2012-03-24,916.3,58.1,359.0,6.2,359.0,7.2,357.0,5.8,511.41,28066.0,90.4,913.7,44.96,4.0,0.1,2.0,0.2,4.0,0.0,511.41,28066.0,55.2,915.2900000000012,50.612000000004265,153.8,1.9899999999999927,185.2999999999999,3.2200000000000175,112.8,0.979999999999962,511.4100000000067,28066.0,62.46000000000017,914.8000000000011,56.300000000004275,183.4,3.279999999999989,197.39999999999992,4.040000000000015,166.3,2.5399999999999663,511.4100000000067,28066.0,60.04000000000018
2012-03-25,914.8,52.16,340.0,23.8,317.0,25.1,303.0,23.2,514.85,36046.0,92.4,911.0,35.96,11.0,0.2,19.0,0.3,3.0,0.0,511.41,28066.0,19.4,912.8000000000011,42.51200000000444,190.8,5.089999999999994,198.0999999999999,5.690000000000012,184.5,4.449999999999956,511.4100000000067,28066.0,89.77000000000021,912.1000000000022,47.408000000004265,174.1,6.53999999999999,190.1999999999999,8.420000000000012,150.2,4.63999999999996,511.4200000000069,28086.0,80.8700000000002
2012-03-26,919.7,54.32,359.0,23.0,358.0,24.7,359.0,13.7,515.28,38636.0,92.6,914.5,41.9,0.0,0.1,0.0,0.3,0.0,0.0,514.85,36046.0,62.7,918.6500000000021,42.2420000000042,166.5,3.6599999999999846,194.39999999999992,4.8600000000000225,130.5,2.3199999999999683,515.280000000007,38636.0,92.49000000000021,918.7000000000025,52.34000000000426,244.4,1.0899999999999812,244.89999999999992,1.630000000000026,241.5,0.5799999999999683,515.280000000007,38636.0,65.04000000000022
2012-03-27,919.0,58.82,359.0,4.9,359.0,5.8,359.0,3.9,515.28,38636.0,90.2,916.8,43.34,0.0,0.1,0.0,0.2,0.0,0.0,515.28,38636.0,46.7,918.5900000000022,48.45200000000442,34.9,0.8899999999999796,80.6999999999999,1.290000000000024,276.9,0.519999999999968,515.280000000007,38636.0,72.26000000000016,917.6100000000022,54.75200000000443,247.6,2.9899999999999785,244.89999999999992,3.860000000000025,217.9,1.9499999999999686,515.280000000007,38636.0,69.72000000000013
2012-03-28,919.3,58.28,359.0,4.6,359.0,5.6,359.0,4.1,515.28,38636.0,91.4,916.9,43.34,0.0,0.1,0.0,0.2,0.0,0.0,515.28,38636.0,30.3,918.8000000000011,48.41600000000476,24.8,0.9199999999999784,60.09999999999991,1.3200000000000256,243.5,0.5799999999999684,515.280000000007,38636.0,65.12000000000016,917.8300000000012,57.27200000000479,260.3,2.469999999999978,291.2999999999999,3.570000000000026,220.2,1.2799999999999694,515.280000000007,38636.0,47.71000000000013
2012-03-29,918.7,62.24,359.0,7.4,359.0,9.0,359.0,6.4,515.28,38636.0,91.4,916.0,48.2,0.0,0.1,0.0,0.2,0.0,0.0,515.28,38636.0,38.1,918.3600000000013,56.714000000005136,49.8,0.6299999999999789,85.79999999999991,0.9000000000000234,82.7,0.3999999999999702,515.280000000007,38636.0,62.890000000000136,916.1400000000024,61.08800000000514,222.6,3.6999999999999793,238.7999999999999,4.640000000000024,206.1,2.819999999999966,515.280000000007,38636.0,48.300000000000125
